
 HC AEROSOL PARAMETERS

    Z        AERSOL     RPAR      RFRAC      WFALL     TAUSED    TAUEDD    TAUC      CONVER
  4.825E+06 0.000E+00 2.867E-06 2.867E-06 2.719E-02 0.000E+00 5.783E+06 0.000E+00 1.079E+09
  4.925E+06 0.000E+00 2.654E-06 2.654E-06 2.918E-02 0.000E+00 5.249E+06 0.000E+00 1.005E+09
  5.025E+06 0.000E+00 2.470E-06 2.470E-06 3.166E-02 0.000E+00 4.833E+06 0.000E+00 9.462E+08
  5.125E+06 0.000E+00 2.309E-06 2.309E-06 3.453E-02 0.000E+00 4.486E+06 0.000E+00 8.953E+08
  5.225E+06 0.000E+00 2.158E-06 2.158E-06 3.755E-02 0.000E+00 4.156E+06 0.000E+00 8.437E+08
  5.325E+06 0.000E+00 2.014E-06 2.014E-06 4.061E-02 0.000E+00 3.825E+06 0.000E+00 7.885E+08
  5.425E+06 0.000E+00 1.872E-06 1.872E-06 4.360E-02 0.000E+00 3.486E+06 0.000E+00 7.282E+08
  5.525E+06 0.000E+00 1.733E-06 1.733E-06 4.646E-02 0.000E+00 3.139E+06 0.000E+00 6.629E+08
  5.625E+06 0.000E+00 1.595E-06 1.595E-06 4.920E-02 0.000E+00 2.788E+06 0.000E+00 5.933E+08
  5.725E+06 0.000E+00 1.460E-06 1.460E-06 5.182E-02 0.000E+00 2.438E+06 0.000E+00 5.201E+08
  5.825E+06 0.000E+00 1.327E-06 1.327E-06 5.449E-02 0.000E+00 2.098E+06 0.000E+00 4.448E+08
  5.925E+06 0.000E+00 1.200E-06 1.200E-06 5.752E-02 0.000E+00 1.784E+06 0.000E+00 3.698E+08
  6.025E+06 0.000E+00 1.080E-06 1.080E-06 6.137E-02 0.000E+00 1.505E+06 0.000E+00 2.965E+08
  6.125E+06 0.000E+00 9.697E-07 9.697E-07 6.671E-02 0.000E+00 1.263E+06 0.000E+00 2.249E+08
  6.225E+06 0.000E+00 8.678E-07 8.678E-07 7.508E-02 0.000E+00 1.055E+06 0.000E+00 1.537E+08
  6.325E+06 0.000E+00 7.738E-07 7.738E-07 9.185E-02 0.000E+00 8.754E+05 0.000E+00 8.340E+07
  6.425E+06 0.000E+00 6.864E-07 6.864E-07 1.399E-01 0.000E+00 7.182E+05 0.000E+00 2.678E+07
  6.525E+06 0.000E+00 6.030E-07 6.030E-07 2.950E-01 0.000E+00 5.748E+05 0.000E+00 4.131E+06
  6.625E+06 0.000E+00 5.217E-07 5.217E-07 3.324E-01 0.000E+00 4.428E+05 0.000E+00 2.061E+06
  6.725E+06 0.000E+00 4.488E-07 4.488E-07 3.375E-01 0.000E+00 3.394E+05 0.000E+00 1.274E+06
  6.825E+06 0.000E+00 3.948E-07 3.948E-07 3.562E-01 0.000E+00 2.786E+05 0.000E+00 8.462E+05
  6.925E+06 0.000E+00 3.765E-07 3.765E-07 4.045E-01 0.000E+00 2.924E+05 0.000E+00 7.160E+05
  7.025E+06 0.000E+00 3.549E-07 3.549E-07 4.547E-01 0.000E+00 2.925E+05 0.000E+00 5.845E+05
  7.125E+06 0.000E+00 3.354E-07 3.354E-07 5.122E-01 0.000E+00 2.926E+05 0.000E+00 4.802E+05
  7.225E+06 0.000E+00 3.177E-07 3.177E-07 5.783E-01 0.000E+00 2.928E+05 0.000E+00 3.972E+05
  7.325E+06 0.000E+00 3.019E-07 3.019E-07 6.546E-01 0.000E+00 2.929E+05 0.000E+00 3.312E+05
  7.425E+06 0.000E+00 2.876E-07 2.876E-07 7.430E-01 0.000E+00 2.931E+05 0.000E+00 2.785E+05
  7.525E+06 0.000E+00 2.749E-07 2.749E-07 8.457E-01 0.000E+00 2.932E+05 0.000E+00 2.361E+05
  7.625E+06 0.000E+00 2.635E-07 2.635E-07 9.653E-01 0.000E+00 2.934E+05 0.000E+00 2.019E+05
  7.725E+06 0.000E+00 2.534E-07 2.534E-07 1.105E+00 0.000E+00 2.936E+05 0.000E+00 1.740E+05
  7.825E+06 0.000E+00 2.445E-07 2.445E-07 1.267E+00 0.000E+00 2.937E+05 0.000E+00 1.511E+05
  7.925E+06 0.000E+00 2.366E-07 2.366E-07 1.456E+00 0.000E+00 2.939E+05 0.000E+00 1.320E+05
  8.025E+06 0.000E+00 2.295E-07 2.295E-07 1.676E+00 0.000E+00 2.941E+05 0.000E+00 1.158E+05
  8.125E+06 0.000E+00 2.232E-07 2.232E-07 1.906E+00 0.000E+00 2.942E+05 0.000E+00 9.801E+04
  8.225E+06 0.000E+00 2.175E-07 2.175E-07 2.113E+00 0.000E+00 2.944E+05 0.000E+00 7.685E+04
  8.325E+06 0.000E+00 2.122E-07 2.122E-07 2.346E+00 0.000E+00 2.946E+05 0.000E+00 6.059E+04
  8.425E+06 0.000E+00 2.073E-07 2.073E-07 2.609E+00 0.000E+00 2.948E+05 0.000E+00 4.795E+04
  8.525E+06 0.000E+00 2.024E-07 2.024E-07 2.902E+00 0.000E+00 2.951E+05 0.000E+00 3.802E+04
  8.625E+06 0.000E+00 1.972E-07 1.972E-07 3.229E+00 0.000E+00 2.953E+05 0.000E+00 3.017E+04
  8.725E+06 0.000E+00 1.912E-07 1.912E-07 3.590E+00 0.000E+00 2.956E+05 0.000E+00 2.390E+04
  8.825E+06 0.000E+00 1.839E-07 1.839E-07 3.989E+00 0.000E+00 2.958E+05 0.000E+00 1.890E+04
  8.925E+06 0.000E+00 1.746E-07 1.746E-07 4.426E+00 0.000E+00 2.961E+05 0.000E+00 1.488E+04
  9.025E+06 0.000E+00 1.634E-07 1.634E-07 4.901E+00 0.000E+00 2.964E+05 0.000E+00 1.166E+04
  9.125E+06 0.000E+00 1.507E-07 1.507E-07 5.415E+00 0.000E+00 2.967E+05 0.000E+00 9.069E+03
  9.225E+06 0.000E+00 1.373E-07 1.373E-07 5.966E+00 0.000E+00 2.970E+05 0.000E+00 6.997E+03
  9.325E+06 0.000E+00 1.300E-07 1.300E-07 6.549E+00 0.000E+00 2.974E+05 0.000E+00 5.343E+03
  9.425E+06 0.000E+00 1.300E-07 1.300E-07 7.159E+00 0.000E+00 2.977E+05 0.000E+00 4.028E+03
  9.525E+06 0.000E+00 1.300E-07 1.300E-07 7.783E+00 0.000E+00 2.980E+05 0.000E+00 2.990E+03
  9.625E+06 0.000E+00 1.300E-07 1.300E-07 8.407E+00 0.000E+00 2.984E+05 0.000E+00 2.177E+03
  9.725E+06 0.000E+00 1.300E-07 1.300E-07 9.006E+00 0.000E+00 2.987E+05 0.000E+00 1.547E+03
  9.825E+06 0.000E+00 1.300E-07 1.300E-07 9.542E+00 0.000E+00 2.991E+05 0.000E+00 1.064E+03
  9.925E+06 0.000E+00 1.300E-07 1.300E-07 9.927E+00 0.000E+00 2.994E+05 0.000E+00 6.926E+02
