
 HC AEROSOL PARAMETERS

    Z        AERSOL     RPAR      RFRAC      WFALL     TAUSED    TAUEDD    TAUC      CONVER
  4.825E+06 1.610E+00 1.300E-07 1.300E-07 8.139E-04 8.962E+08 5.783E+06 1.716E+09 6.985E+01
  4.925E+06 1.470E+00 1.300E-07 1.300E-07 9.335E-04 7.838E+08 5.249E+06 1.876E+09 6.985E+01
  5.025E+06 1.340E+00 1.300E-07 1.300E-07 1.070E-03 6.874E+08 4.833E+06 2.053E+09 6.985E+01
  5.125E+06 1.222E+00 1.300E-07 1.300E-07 1.226E-03 6.034E+08 4.486E+06 2.245E+09 6.985E+01
  5.225E+06 1.117E+00 1.300E-07 1.300E-07 1.404E-03 5.293E+08 4.156E+06 2.451E+09 6.985E+01
  5.325E+06 1.023E+00 1.300E-07 1.300E-07 1.606E-03 4.641E+08 3.825E+06 2.673E+09 6.985E+01
  5.425E+06 9.374E-01 1.300E-07 1.300E-07 1.836E-03 4.068E+08 3.486E+06 2.914E+09 6.985E+01
  5.525E+06 8.598E-01 1.300E-07 1.300E-07 2.099E-03 3.561E+08 3.139E+06 3.176E+09 6.985E+01
  5.625E+06 7.891E-01 1.300E-07 1.300E-07 2.398E-03 3.113E+08 2.788E+06 3.463E+09 6.985E+01
  5.725E+06 7.250E-01 1.300E-07 1.300E-07 2.741E-03 2.713E+08 2.438E+06 3.777E+09 6.985E+01
  5.825E+06 6.669E-01 1.300E-07 1.300E-07 3.132E-03 2.354E+08 2.098E+06 4.124E+09 6.985E+01
  5.925E+06 6.132E-01 1.300E-07 1.300E-07 3.584E-03 2.034E+08 1.784E+06 4.511E+09 6.985E+01
  6.025E+06 5.626E-01 1.300E-07 1.300E-07 4.108E-03 1.751E+08 1.505E+06 4.950E+09 6.985E+01
  6.125E+06 5.148E-01 1.300E-07 1.300E-07 4.717E-03 1.503E+08 1.263E+06 5.451E+09 6.985E+01
  6.225E+06 4.700E-01 1.300E-07 1.300E-07 5.428E-03 1.284E+08 1.055E+06 6.021E+09 6.985E+01
  6.325E+06 4.286E-01 1.300E-07 1.300E-07 6.263E-03 1.091E+08 8.754E+05 6.670E+09 6.985E+01
  6.425E+06 3.915E-01 1.300E-07 1.300E-07 7.252E-03 9.172E+07 7.182E+05 7.403E+09 6.985E+01
  6.525E+06 3.600E-01 1.300E-07 1.300E-07 8.441E-03 7.568E+07 5.748E+05 8.215E+09 6.985E+01
  6.625E+06 3.346E-01 1.300E-07 1.300E-07 9.921E-03 6.059E+07 4.428E+05 9.112E+09 6.985E+01
  6.725E+06 3.085E-01 1.300E-07 1.300E-07 1.182E-02 4.764E+07 3.394E+05 1.021E+10 6.985E+01
